Class ID,Preferred Label,File extension
http://edamontology.org/operation_2461,Protein residue surface calculation,
http://edamontology.org/operation_2462,Protein surface calculation,
http://edamontology.org/operation_2463,Sequence alignment processing,
http://edamontology.org/operation_2464,Protein-protein binding site prediction,
http://edamontology.org/operation_2465,Structure processing,
http://edamontology.org/operation_2466,Map annotation,
http://edamontology.org/operation_2467,Data retrieval (protein annotation),
http://edamontology.org/operation_2468,Data retrieval (phylogenetic tree),
http://edamontology.org/operation_2469,Data retrieval (protein interaction annotation),
http://edamontology.org/operation_2470,Data retrieval (protein family annotation),
http://edamontology.org/operation_2471,Data retrieval (RNA family annotation),
http://edamontology.org/operation_2472,Data retrieval (gene annotation),
http://edamontology.org/operation_2473,Data retrieval (genotype and phenotype annotation),
http://edamontology.org/operation_2474,Protein architecture comparison,
http://edamontology.org/operation_2475,Protein architecture recognition,
http://edamontology.org/operation_2476,Molecular dynamics,
http://edamontology.org/operation_2478,Nucleic acid sequence analysis,
http://edamontology.org/operation_2479,Protein sequence analysis,
http://edamontology.org/operation_2480,Structure analysis,
http://edamontology.org/operation_2481,Nucleic acid structure analysis,
http://edamontology.org/operation_2482,Secondary structure processing,
http://edamontology.org/operation_2483,Structure comparison,
http://edamontology.org/operation_2485,Helical wheel drawing,
http://edamontology.org/operation_2486,Topology diagram drawing,
http://edamontology.org/operation_2487,Protein structure comparison,
http://edamontology.org/operation_2488,Protein secondary structure comparison,
http://edamontology.org/operation_2489,Subcellular localisation prediction,
http://edamontology.org/operation_2490,Residue contact calculation (residue-residue),
http://edamontology.org/operation_2491,Hydrogen bond calculation (inter-residue),
http://edamontology.org/operation_2492,Protein interaction prediction,
http://edamontology.org/operation_2493,Codon usage data processing,
http://edamontology.org/operation_2495,Expression analysis,
http://edamontology.org/operation_2496,Gene regulatory network processing,
http://edamontology.org/operation_2497,Pathway or network analysis,
http://edamontology.org/operation_2498,Sequencing-based expression profile data analysis,
http://edamontology.org/operation_2499,Splicing analysis,
http://edamontology.org/operation_2500,Microarray raw data analysis,
http://edamontology.org/operation_2501,Nucleic acid analysis,
http://edamontology.org/operation_2502,Protein analysis,
http://edamontology.org/operation_2503,Sequence data processing,
http://edamontology.org/operation_2504,Structural data processing,
http://edamontology.org/operation_2505,Text processing,
http://edamontology.org/operation_2506,Protein sequence alignment analysis,
http://edamontology.org/operation_2507,Nucleic acid sequence alignment analysis,
http://edamontology.org/operation_2508,Nucleic acid sequence comparison,
http://edamontology.org/operation_2509,Protein sequence comparison,
http://edamontology.org/operation_2510,DNA back-translation,
http://edamontology.org/operation_2511,Sequence editing (nucleic acid),
http://edamontology.org/operation_2512,Sequence editing (protein),
http://edamontology.org/operation_2513,Sequence generation (nucleic acid),
http://edamontology.org/operation_2514,Sequence generation (protein),
http://edamontology.org/operation_2515,Nucleic acid sequence visualisation,
http://edamontology.org/operation_2516,Protein sequence visualisation,
http://edamontology.org/operation_2518,Nucleic acid structure comparison,
http://edamontology.org/operation_2519,Structure processing (nucleic acid),
http://edamontology.org/operation_2520,DNA mapping,
http://edamontology.org/operation_2521,Map data processing,
http://edamontology.org/operation_2574,Protein hydropathy calculation,
http://edamontology.org/operation_2575,Binding site prediction,
http://edamontology.org/operation_2844,Structure clustering,
http://edamontology.org/operation_2871,Sequence tagged site (STS) mapping,
http://edamontology.org/operation_2928,Alignment,
http://edamontology.org/operation_2929,Protein fragment weight comparison,
http://edamontology.org/operation_2930,Protein property comparison,
http://edamontology.org/operation_2931,Secondary structure comparison,
http://edamontology.org/operation_2932,Hopp and Woods plotting,
http://edamontology.org/operation_2934,Cluster textual view generation,
http://edamontology.org/operation_2935,Clustering profile plotting,
http://edamontology.org/operation_2936,Dendrograph plotting,
http://edamontology.org/operation_2937,Proximity map plotting,
http://edamontology.org/operation_2938,Dendrogram visualisation,
http://edamontology.org/operation_2939,Principal component visualisation,
http://edamontology.org/operation_2940,Scatter plot plotting,
http://edamontology.org/operation_2941,Whole microarray graph plotting,
http://edamontology.org/operation_2942,Treemap visualisation,
http://edamontology.org/operation_2943,Box-Whisker plot plotting,
http://edamontology.org/operation_2944,Physical mapping,
http://edamontology.org/operation_2945,Analysis,
http://edamontology.org/operation_2946,Alignment analysis,
http://edamontology.org/operation_2947,Article analysis,
http://edamontology.org/operation_2948,Molecular interaction analysis,
http://edamontology.org/operation_2949,Protein-protein interaction analysis,
http://edamontology.org/operation_2950,Residue distance calculation,
http://edamontology.org/operation_2951,Alignment processing,
http://edamontology.org/operation_2952,Structure alignment processing,
http://edamontology.org/operation_2962,Codon usage bias calculation,
http://edamontology.org/operation_2963,Codon usage bias plotting,
http://edamontology.org/operation_2964,Codon usage fraction calculation,
http://edamontology.org/operation_2990,Classification,
http://edamontology.org/operation_2993,Molecular interaction data processing,
http://edamontology.org/operation_2995,Sequence classification,
http://edamontology.org/operation_2996,Structure classification,
http://edamontology.org/operation_2997,Protein comparison,
http://edamontology.org/operation_2998,Nucleic acid comparison,
http://edamontology.org/operation_3023,Prediction and recognition (protein),
http://edamontology.org/operation_3024,Prediction and recognition (nucleic acid),
http://edamontology.org/operation_3080,Structure editing,
http://edamontology.org/operation_3081,Sequence alignment editing,
http://edamontology.org/operation_3083,Pathway or network visualisation,
http://edamontology.org/operation_3084,Protein function prediction (from sequence),
http://edamontology.org/operation_3087,Protein sequence feature detection,
http://edamontology.org/operation_3088,Protein property calculation (from sequence),
http://edamontology.org/operation_3090,Protein feature prediction (from structure),
http://edamontology.org/operation_3092,Protein feature detection,
http://edamontology.org/operation_3093,Database search (by sequence),
http://edamontology.org/operation_3094,Protein interaction network prediction,
http://edamontology.org/operation_3095,Nucleic acid design,
http://edamontology.org/operation_3096,Editing,
http://edamontology.org/operation_3180,Sequence assembly validation,
http://edamontology.org/operation_3182,Genome alignment,
http://edamontology.org/operation_3183,Localised reassembly,
http://edamontology.org/operation_3184,Sequence assembly visualisation,
http://edamontology.org/operation_3185,Base-calling,
http://edamontology.org/operation_3186,Bisulfite mapping,
http://edamontology.org/operation_3187,Sequence contamination filtering,
http://edamontology.org/operation_3189,Trim ends,
http://edamontology.org/operation_3190,Trim vector,
http://edamontology.org/operation_3191,Trim to reference,
http://edamontology.org/operation_3192,Sequence trimming,
http://edamontology.org/operation_3194,Genome feature comparison,
http://edamontology.org/operation_3195,Sequencing error detection,
http://edamontology.org/operation_3196,Genotyping,
http://edamontology.org/operation_3197,Genetic variation analysis,
http://edamontology.org/operation_3198,Read mapping,
http://edamontology.org/operation_3199,Split read mapping,
http://edamontology.org/operation_3200,DNA barcoding,
http://edamontology.org/operation_3201,SNP calling,
http://edamontology.org/operation_3202,Polymorphism detection,
http://edamontology.org/operation_3203,Chromatogram visualisation,
http://edamontology.org/operation_3204,Methylation analysis,
http://edamontology.org/operation_3205,Methylation calling,
http://edamontology.org/operation_3206,Whole genome methylation analysis,
http://edamontology.org/operation_3207,Gene methylation analysis,
http://edamontology.org/operation_3208,Genome visualisation,
http://edamontology.org/operation_3209,Genome comparison,
http://edamontology.org/operation_3211,Genome indexing,
http://edamontology.org/operation_3212,Genome indexing (Burrows-Wheeler),
http://edamontology.org/operation_3213,Genome indexing (suffix arrays),
http://edamontology.org/operation_3214,Spectral analysis,
http://edamontology.org/operation_3215,Peak detection,
http://edamontology.org/operation_3216,Scaffolding,
http://edamontology.org/operation_3217,Scaffold gap completion,
http://edamontology.org/operation_3218,Sequencing quality control,
http://edamontology.org/operation_3219,Read pre-processing,
http://edamontology.org/operation_3221,Species frequency estimation,
http://edamontology.org/operation_3222,Peak calling,
http://edamontology.org/operation_3223,Differential gene expression profiling,
http://edamontology.org/operation_3224,Gene set testing,
http://edamontology.org/operation_3225,Variant classification,
http://edamontology.org/operation_3226,Variant prioritisation,
http://edamontology.org/operation_3227,Variant calling,
http://edamontology.org/operation_3228,Structural variation detection,
http://edamontology.org/operation_3229,Exome assembly,
http://edamontology.org/operation_3230,Read depth analysis,
http://edamontology.org/operation_3232,Gene expression QTL analysis,
http://edamontology.org/operation_3233,Copy number estimation,
http://edamontology.org/operation_3237,Primer removal,
http://edamontology.org/operation_3258,Transcriptome assembly,
http://edamontology.org/operation_3259,Transcriptome assembly (de novo),
http://edamontology.org/operation_3260,Transcriptome assembly (mapping),
http://edamontology.org/operation_3267,Sequence coordinate conversion,
http://edamontology.org/operation_3278,Document similarity calculation,
http://edamontology.org/operation_3279,Document clustering,
http://edamontology.org/operation_3280,Named-entity and concept recognition,
http://edamontology.org/operation_3282,ID mapping,
http://edamontology.org/operation_3283,Anonymisation,
http://edamontology.org/operation_3289,ID retrieval,
http://edamontology.org/operation_3348,Sequence checksum generation,
http://edamontology.org/operation_3349,Bibliography generation,
http://edamontology.org/operation_3350,Protein quaternary structure prediction,
http://edamontology.org/operation_3351,Molecular surface analysis,
http://edamontology.org/operation_3352,Ontology comparison,
http://edamontology.org/operation_3353,Ontology comparison,
http://edamontology.org/operation_3357,Format detection,
http://edamontology.org/operation_3359,Splitting,
http://edamontology.org/operation_3429,Generation,
http://edamontology.org/operation_3430,Nucleic acid sequence feature detection,
http://edamontology.org/operation_3431,Deposition,
http://edamontology.org/operation_3432,Clustering,
http://edamontology.org/operation_3433,Assembly,
http://edamontology.org/operation_3434,Conversion,
http://edamontology.org/operation_3435,Standardisation and normalisation,
http://edamontology.org/operation_3436,Aggregation,
http://edamontology.org/operation_3437,Article comparison,
http://edamontology.org/operation_3438,Calculation,
http://edamontology.org/operation_3439,Pathway or network prediction,
http://edamontology.org/operation_3440,Genome assembly,
http://edamontology.org/operation_3441,Plotting,
http://edamontology.org/operation_3443,Image analysis,
http://edamontology.org/operation_3445,Diffraction data analysis,
http://edamontology.org/operation_3446,Cell migration analysis,
http://edamontology.org/operation_3447,Diffraction data reduction,
http://edamontology.org/operation_3450,Neurite measurement,
http://edamontology.org/operation_3453,Diffraction data integration,
http://edamontology.org/operation_3454,Phasing,
http://edamontology.org/operation_3455,Molecular replacement,
http://edamontology.org/operation_3456,Rigid body refinement,
http://edamontology.org/operation_3457,Single particle analysis,
http://edamontology.org/operation_3458,Single particle alignment and classification,
http://edamontology.org/operation_3459,Functional clustering,
http://edamontology.org/operation_3460,Taxonomic classification,
http://edamontology.org/operation_3461,Virulence prediction,
http://edamontology.org/operation_3463,Expression correlation analysis,
http://edamontology.org/operation_3465,Correlation,
http://edamontology.org/operation_3469,RNA structure covariance model generation,
http://edamontology.org/operation_3470,RNA secondary structure prediction (shape-based),
http://edamontology.org/operation_3471,Nucleic acid folding prediction (alignment-based),
http://edamontology.org/operation_3472,k-mer counting,
http://edamontology.org/operation_3478,Phylogenetic reconstruction,
http://edamontology.org/operation_3480,Probabilistic data generation,
http://edamontology.org/operation_3481,Probabilistic sequence generation,
http://edamontology.org/operation_3482,Antimicrobial resistance prediction,
http://edamontology.org/operation_3501,Enrichment analysis,
http://edamontology.org/operation_3502,Chemical similarity enrichment,
http://edamontology.org/operation_3503,Incident curve plotting,
http://edamontology.org/operation_3504,Variant pattern analysis,
http://edamontology.org/operation_3545,Mathematical modelling,
http://edamontology.org/operation_3552,Microscope image visualisation,
http://edamontology.org/operation_3553,Image annotation,
http://edamontology.org/operation_3557,Imputation,
http://edamontology.org/operation_3559,Ontology visualisation,
http://edamontology.org/operation_3560,Maximum occurence analysis,
http://edamontology.org/operation_3561,Database comparison,
http://edamontology.org/operation_3562,Network simulation,
http://edamontology.org/operation_3563,RNA-seq read count analysis,
http://edamontology.org/operation_3564,Chemical redundancy removal,
http://edamontology.org/operation_3565,RNA-seq time series data analysis,
http://edamontology.org/operation_3566,Simulated gene expression data generation,
http://edamontology.org/operation_3625,Relation extraction,
http://edamontology.org/operation_3627,Mass spectra calibration,
http://edamontology.org/operation_3628,Chromatographic alignment,
http://edamontology.org/operation_3629,Deisotoping,
http://edamontology.org/operation_3630,Protein quantification,
http://edamontology.org/operation_3631,Peptide identification,
http://edamontology.org/operation_3632,Isotopic distributions calculation,
http://edamontology.org/operation_3633,Retention time prediction,
http://edamontology.org/operation_3634,Label-free quantification,
http://edamontology.org/operation_3635,Labeled quantification,
http://edamontology.org/operation_3636,MRM/SRM,
http://edamontology.org/operation_3637,Spectral counting,
http://edamontology.org/operation_3638,SILAC,
http://edamontology.org/operation_3639,iTRAQ,
http://edamontology.org/operation_3640,18O labeling,
http://edamontology.org/operation_3641,TMT-tag,
http://edamontology.org/operation_3642,Dimethyl,
http://edamontology.org/operation_3643,Tag-based peptide identification,
http://edamontology.org/operation_3644,de Novo sequencing,
http://edamontology.org/operation_3645,PTM identification,
http://edamontology.org/operation_3646,Peptide database search,
http://edamontology.org/operation_3647,Blind peptide database search,
http://edamontology.org/operation_3648,Validation of peptide-spectrum matches,
http://edamontology.org/operation_3649,Target-Decoy,
http://edamontology.org/operation_3658,Statistical inference,
http://edamontology.org/operation_3659,Regression analysis,
http://edamontology.org/operation_3660,Metabolic network modelling,
http://edamontology.org/operation_3661,SNP annotation,
http://edamontology.org/operation_3662,Ab-initio gene prediction,
http://edamontology.org/operation_3663,Homology-based gene prediction,
http://edamontology.org/operation_3664,Statistical modelling,
http://edamontology.org/operation_3666,Molecular surface comparison,
http://edamontology.org/operation_3672,Gene functional annotation,
http://edamontology.org/operation_3675,Variant filtering,
http://edamontology.org/operation_3677,Differential binding analysis,
http://edamontology.org/operation_3680,RNA-Seq analysis,
http://edamontology.org/operation_3694,Mass spectrum visualisation,
http://edamontology.org/operation_3695,Filtering,
http://edamontology.org/operation_3703,Reference identification,
http://edamontology.org/operation_3704,Ion counting,
http://edamontology.org/operation_3705,Isotope-coded protein label,
http://edamontology.org/operation_3715,Metabolic labeling,
http://edamontology.org/operation_3730,Cross-assembly,
http://edamontology.org/operation_3731,Sample comparison,
http://edamontology.org/operation_3741,Differential protein expression profiling,
http://edamontology.org/operation_3742,Differential gene expression analysis,
http://edamontology.org/operation_3744,Multiple sample visualisation,
http://edamontology.org/operation_3745,Ancestral reconstruction,
http://edamontology.org/operation_3755,PTM localisation,
http://edamontology.org/operation_3760,Service management,
http://edamontology.org/operation_3761,Service discovery,
http://edamontology.org/operation_3762,Service composition,
http://edamontology.org/operation_3763,Service invocation,
http://edamontology.org/operation_3766,Weighted correlation network analysis,
http://edamontology.org/operation_3767,Protein identification,
http://edamontology.org/operation_3778,Text annotation,
http://edamontology.org/operation_3791,Collapsing methods,
http://edamontology.org/operation_3792,miRNA expression analysis,
http://edamontology.org/operation_3793,Read summarisation,
http://edamontology.org/operation_3795,In vitro selection,
http://edamontology.org/operation_3797,Rarefaction,
http://edamontology.org/operation_3798,Read binning,
http://edamontology.org/operation_3799,Quantification,
http://edamontology.org/operation_3800,RNA-Seq quantification,
http://edamontology.org/operation_3801,Spectral library search,
http://edamontology.org/operation_3802,Sorting,
http://edamontology.org/operation_3803,Natural product identification,
http://edamontology.org/operation_3809,DMR identification,
http://edamontology.org/operation_3840,Multilocus sequence typing,
http://edamontology.org/operation_3860,Spectrum calculation,
http://edamontology.org/operation_3890,Trajectory visualization,
http://edamontology.org/operation_3891,Essential dynamics,
http://edamontology.org/operation_3893,Forcefield parameterisation,
http://edamontology.org/operation_3894,DNA profiling,
http://edamontology.org/operation_3896,Active site prediction,
http://edamontology.org/operation_3897,Ligand-binding site prediction,
http://edamontology.org/operation_3898,Metal-binding site prediction,
http://edamontology.org/operation_3899,Protein-protein docking,
http://edamontology.org/operation_3900,DNA-binding protein prediction,
http://edamontology.org/operation_3901,RNA-binding protein prediction,
http://edamontology.org/operation_3902,RNA binding site prediction,
http://edamontology.org/operation_3903,DNA binding site prediction,
http://edamontology.org/operation_3904,Protein disorder prediction,
http://edamontology.org/operation_3907,Information extraction,
http://edamontology.org/operation_3908,Information retrieval,
http://edamontology.org/operation_3918,Genome analysis,
http://edamontology.org/operation_3919,Methylation calling,
http://edamontology.org/operation_3920,DNA testing,
http://edamontology.org/operation_3921,Sequence read processing,
http://edamontology.org/operation_3923,Genome resequencing,
http://edamontology.org/operation_3925,Network visualisation,
http://edamontology.org/operation_3926,Pathway visualisation,
http://edamontology.org/operation_3927,Network analysis,
http://edamontology.org/operation_3928,Pathway analysis,
http://edamontology.org/operation_3929,Metabolic pathway prediction,
http://edamontology.org/operation_3931,Chemometrics,
http://edamontology.org/operation_3933,Demultiplexing,
http://edamontology.org/operation_3935,Dimensionality reduction,
http://edamontology.org/operation_3936,Feature selection,
http://edamontology.org/operation_3937,Feature extraction,
http://edamontology.org/operation_3938,Virtual screening,
http://edamontology.org/operation_3939,Metabolic engineering,
http://edamontology.org/operation_3942,Tree dating,
http://edamontology.org/operation_3946,Ecological modelling,
http://edamontology.org/operation_3947,Phylogenetic tree reconciliation,
http://edamontology.org/operation_3950,Selection detection,
http://edamontology.org/operation_3960,Principal component analysis,
http://edamontology.org/operation_3961,Copy number variation detection,
http://edamontology.org/operation_3962,Deletion detection,
http://edamontology.org/operation_3963,Duplication detection,
http://edamontology.org/operation_3964,Complex CNV detection,
http://edamontology.org/operation_3965,Amplification detection,
http://edamontology.org/operation_3968,Adhesin prediction,
http://edamontology.org/operation_4008,Protein design,
http://edamontology.org/operation_4009,Small molecule design,
http://edamontology.org/topic_0003,Topic,
http://edamontology.org/topic_0077,Nucleic acids,
http://edamontology.org/topic_0078,Proteins,
http://edamontology.org/topic_0079,Metabolites,
http://edamontology.org/topic_0080,Sequence analysis,
http://edamontology.org/topic_0081,Structure analysis,
http://edamontology.org/topic_0082,Structure prediction,
http://edamontology.org/topic_0083,Alignment,
http://edamontology.org/topic_0084,Phylogeny,
http://edamontology.org/topic_0085,Functional genomics,
http://edamontology.org/topic_0089,Ontology and terminology,
http://edamontology.org/topic_0090,Information retrieval,
http://edamontology.org/topic_0091,Bioinformatics,
http://edamontology.org/topic_0092,Data visualisation,
http://edamontology.org/topic_0094,Nucleic acid thermodynamics,
http://edamontology.org/topic_0097,Nucleic acid structure analysis,
http://edamontology.org/topic_0099,RNA,
http://edamontology.org/topic_0100,Nucleic acid restriction,
http://edamontology.org/topic_0102,Mapping,
http://edamontology.org/topic_0107,Genetic codes and codon usage,
http://edamontology.org/topic_0108,Protein expression,
http://edamontology.org/topic_0109,Gene finding,
http://edamontology.org/topic_0110,Transcription,
http://edamontology.org/topic_0111,Promoters,
http://edamontology.org/topic_0112,Nucleic acid folding,
http://edamontology.org/topic_0114,Gene structure,
http://edamontology.org/topic_0121,Proteomics,
http://edamontology.org/topic_0122,Structural genomics,
http://edamontology.org/topic_0123,Protein properties,
http://edamontology.org/topic_0128,Protein interactions,
http://edamontology.org/topic_0130,"Protein folding, stability and design",
http://edamontology.org/topic_0133,Two-dimensional gel electrophoresis,
http://edamontology.org/topic_0134,Mass spectrometry,
http://edamontology.org/topic_0135,Protein microarrays,
http://edamontology.org/topic_0137,Protein hydropathy,
http://edamontology.org/topic_0140,Protein targeting and localisation,
http://edamontology.org/topic_0141,Protein cleavage sites and proteolysis,
http://edamontology.org/topic_0143,Protein structure comparison,
http://edamontology.org/topic_0144,Protein residue interactions,
http://edamontology.org/topic_0147,Protein-protein interactions,
http://edamontology.org/topic_0148,Protein-ligand interactions,
http://edamontology.org/topic_0149,Protein-nucleic acid interactions,
http://edamontology.org/topic_0150,Protein design,
http://edamontology.org/topic_0151,G protein-coupled receptors (GPCR),
http://edamontology.org/topic_0152,Carbohydrates,
http://edamontology.org/topic_0153,Lipids,
http://edamontology.org/topic_0154,Small molecules,
http://edamontology.org/topic_0156,Sequence editing,
http://edamontology.org/topic_0157,"Sequence composition, complexity and repeats",
http://edamontology.org/topic_0158,Sequence motifs,
http://edamontology.org/topic_0159,Sequence comparison,
http://edamontology.org/topic_0160,"Sequence sites, features and motifs",
http://edamontology.org/topic_0163,Sequence database search,
http://edamontology.org/topic_0164,Sequence clustering,
http://edamontology.org/topic_0166,Protein structural motifs and surfaces,
http://edamontology.org/topic_0167,Structural (3D) profiles,
http://edamontology.org/topic_0172,Protein structure prediction,
http://edamontology.org/topic_0173,Nucleic acid structure prediction,
http://edamontology.org/topic_0174,Ab initio structure prediction,
http://edamontology.org/topic_0175,Homology modelling,
http://edamontology.org/topic_0176,Molecular dynamics,
http://edamontology.org/topic_0177,Molecular docking,
http://edamontology.org/topic_0178,Protein secondary structure prediction,
http://edamontology.org/topic_0179,Protein tertiary structure prediction,
http://edamontology.org/topic_0180,Protein fold recognition,
http://edamontology.org/topic_0182,Sequence alignment,
http://edamontology.org/topic_0183,Structure alignment,
http://edamontology.org/topic_0184,Threading,
http://edamontology.org/topic_0188,Sequence profiles and HMMs,
http://edamontology.org/topic_0191,Phylogeny reconstruction,
http://edamontology.org/topic_0194,Phylogenomics,
http://edamontology.org/topic_0195,Virtual PCR,
http://edamontology.org/topic_0196,Sequence assembly,
http://edamontology.org/topic_0199,Genetic variation,
http://edamontology.org/topic_0200,Microarrays,
http://edamontology.org/topic_0202,Pharmacology,
http://edamontology.org/topic_0203,Gene expression,
http://edamontology.org/topic_0204,Gene regulation,
http://edamontology.org/topic_0208,Pharmacogenomics,
http://edamontology.org/topic_0209,Medicinal chemistry,
http://edamontology.org/topic_0210,Fish,
http://edamontology.org/topic_0211,Flies,
http://edamontology.org/topic_0213,Mice or rats,
http://edamontology.org/topic_0215,Worms,
http://edamontology.org/topic_0217,Literature analysis,
http://edamontology.org/topic_0218,Natural language processing,
http://edamontology.org/topic_0219,"Data submission, annotation and curation",
http://edamontology.org/topic_0220,"Document, record and content management",
http://edamontology.org/topic_0221,Sequence annotation,
http://edamontology.org/topic_0222,Genome annotation,
http://edamontology.org/topic_0593,NMR,
http://edamontology.org/topic_0594,Sequence classification,
http://edamontology.org/topic_0595,Protein classification,
http://edamontology.org/topic_0598,Sequence motif or profile,
http://edamontology.org/topic_0601,Protein modifications,
http://edamontology.org/topic_0602,"Molecular interactions, pathways and networks",
http://edamontology.org/topic_0605,Informatics,
http://edamontology.org/topic_0606,Literature data resources,
http://edamontology.org/topic_0607,Laboratory information management,
http://edamontology.org/topic_0608,Cell and tissue culture,
http://edamontology.org/topic_0610,Ecology,
http://edamontology.org/topic_0611,Electron microscopy,
http://edamontology.org/topic_0612,Cell cycle,
http://edamontology.org/topic_0613,Peptides and amino acids,
http://edamontology.org/topic_0616,Organelles,
http://edamontology.org/topic_0617,Ribosomes,
http://edamontology.org/topic_0618,Scents,
http://edamontology.org/topic_0620,Drugs and target structures,
http://edamontology.org/topic_0621,Model organisms,
http://edamontology.org/topic_0622,Genomics,
http://edamontology.org/topic_0623,Gene and protein families,
http://edamontology.org/topic_0624,Chromosomes,
http://edamontology.org/topic_0625,Genotype and phenotype,
http://edamontology.org/topic_0629,Gene expression and microarray,
http://edamontology.org/topic_0632,Probes and primers,
http://edamontology.org/topic_0634,Pathology,
http://edamontology.org/topic_0635,Specific protein resources,
http://edamontology.org/topic_0637,Taxonomy,
http://edamontology.org/topic_0639,Protein sequence analysis,
http://edamontology.org/topic_0640,Nucleic acid sequence analysis,
http://edamontology.org/topic_0641,Repeat sequences,
http://edamontology.org/topic_0642,Low complexity sequences,
http://edamontology.org/topic_0644,Proteome,
http://edamontology.org/topic_0654,DNA,
http://edamontology.org/topic_0655,Coding RNA,
http://edamontology.org/topic_0659,"Functional, regulatory and non-coding RNA",
http://edamontology.org/topic_0660,rRNA,
http://edamontology.org/topic_0663,tRNA,
http://edamontology.org/topic_0694,Protein secondary structure,
http://edamontology.org/topic_0697,RNA structure,
http://edamontology.org/topic_0698,Protein tertiary structure,
http://edamontology.org/topic_0722,Nucleic acid classification,
http://edamontology.org/topic_0724,Protein families,
http://edamontology.org/topic_0736,Protein folds and structural domains,
http://edamontology.org/topic_0740,Nucleic acid sequence alignment,
http://edamontology.org/topic_0741,Protein sequence alignment,
http://edamontology.org/topic_0747,Nucleic acid sites and features,
http://edamontology.org/topic_0748,Protein sites and features,
http://edamontology.org/topic_0749,Transcription factors and regulatory sites,
http://edamontology.org/topic_0751,Phosphorylation sites,
http://edamontology.org/topic_0753,Metabolic pathways,
http://edamontology.org/topic_0754,Signaling pathways,
http://edamontology.org/topic_0767,Protein and peptide identification,
http://edamontology.org/topic_0769,Workflows,
http://edamontology.org/topic_0770,Data types and objects,
http://edamontology.org/topic_0771,Theoretical biology,
http://edamontology.org/topic_0779,Mitochondria,
http://edamontology.org/topic_0780,Plant biology,
http://edamontology.org/topic_0781,Virology,
http://edamontology.org/topic_0782,Fungi,
http://edamontology.org/topic_0783,Pathogens,
http://edamontology.org/topic_0786,Arabidopsis,
http://edamontology.org/topic_0787,Rice,
http://edamontology.org/topic_0796,Genetic mapping and linkage,
http://edamontology.org/topic_0797,Comparative genomics,
http://edamontology.org/topic_0798,Mobile genetic elements,
http://edamontology.org/topic_0803,Human disease,
http://edamontology.org/topic_0804,Immunology,
http://edamontology.org/topic_0820,Membrane and lipoproteins,
http://edamontology.org/topic_0821,Enzymes,
http://edamontology.org/topic_0922,Primers,
http://edamontology.org/topic_1302,PolyA signal or sites,
http://edamontology.org/topic_1304,CpG island and isochores,
http://edamontology.org/topic_1305,Restriction sites,
http://edamontology.org/topic_1307,Splice sites,
http://edamontology.org/topic_1308,Matrix/scaffold attachment sites,
http://edamontology.org/topic_1311,Operon,
http://edamontology.org/topic_1312,Promoters,
http://edamontology.org/topic_1317,Structural biology,
http://edamontology.org/topic_1456,Protein membrane regions,
http://edamontology.org/topic_1770,Structure comparison,
http://edamontology.org/topic_1775,Function analysis,
http://edamontology.org/topic_1811,Prokaryotes and Archaea,
http://edamontology.org/topic_2225,Protein databases,
http://edamontology.org/topic_2226,Structure determination,
http://edamontology.org/topic_2229,Cell biology,
http://edamontology.org/topic_2230,Classification,
http://edamontology.org/topic_2232,Lipoproteins,
http://edamontology.org/topic_2257,Phylogeny visualisation,
http://edamontology.org/topic_2258,Cheminformatics,
http://edamontology.org/topic_2259,Systems biology,
http://edamontology.org/topic_2269,Statistics and probability,
http://edamontology.org/topic_2271,Structure database search,
http://edamontology.org/topic_2275,Molecular modelling,
http://edamontology.org/topic_2276,Protein function prediction,
http://edamontology.org/topic_2277,SNP,
http://edamontology.org/topic_2278,Transmembrane protein prediction,
http://edamontology.org/topic_2280,Nucleic acid structure comparison,
http://edamontology.org/topic_2397,Exons,
http://edamontology.org/topic_2399,Gene transcription,
http://edamontology.org/topic_2533,DNA mutation,
http://edamontology.org/topic_2640,Oncology,
http://edamontology.org/topic_2661,Toxins and targets,
http://edamontology.org/topic_2754,Introns,
http://edamontology.org/topic_2807,Tool topic,
http://edamontology.org/topic_2809,Study topic,
http://edamontology.org/topic_2811,Nomenclature,
http://edamontology.org/topic_2813,Disease genes and proteins,
http://edamontology.org/topic_2814,Protein structure analysis,
http://edamontology.org/topic_2815,Human biology,
http://edamontology.org/topic_2816,Gene resources,
http://edamontology.org/topic_2817,Yeast,
http://edamontology.org/topic_2818,Eukaryotes,
http://edamontology.org/topic_2819,Invertebrates,
http://edamontology.org/topic_2820,Vertebrates,
http://edamontology.org/topic_2821,Unicellular eukaryotes,
http://edamontology.org/topic_2826,Protein structure alignment,
http://edamontology.org/topic_2828,X-ray diffraction,
http://edamontology.org/topic_2829,"Ontologies, nomenclature and classification",
http://edamontology.org/topic_2830,Immunoproteins and antigens,
http://edamontology.org/topic_2839,Molecules,
http://edamontology.org/topic_2840,Toxicology,
http://edamontology.org/topic_2842,High-throughput sequencing,
http://edamontology.org/topic_2846,Gene regulatory networks,
http://edamontology.org/topic_2847,Disease (specific),
http://edamontology.org/topic_2867,VNTR,
http://edamontology.org/topic_2868,Microsatellites,
http://edamontology.org/topic_2869,RFLP,
http://edamontology.org/topic_2885,DNA polymorphism,
http://edamontology.org/topic_2953,Nucleic acid design,
http://edamontology.org/topic_3032,Primer or probe design,
http://edamontology.org/topic_3038,Structure databases,
http://edamontology.org/topic_3039,Nucleic acid structure,
